chromosome,segment_number,gene_symbol,genomic_position,log2_ratio,segment_state,segment_mean_log2
15,8,LINC00930,92567817,-0.34667433375376916,loss,-0.4207002570681667
15,8,FAM174B,92617448,-0.3649418877979549,loss,-0.4207002570681667
15,8,ASB9P1,92795647,-0.38233809892142784,loss,-0.4207002570681667
15,8,CHD2,92886203,-0.39875193955887195,loss,-0.4207002570681667
15,8,MIR3175,92904399,-0.414073552160942,loss,-0.4207002570681667
15,8,RGMA,93035271,-0.42820289642161113,loss,-0.4207002570681667
15,8,LINC01579,93718542,-0.4410370454647342,loss,-0.4207002570681667
15,8,LINC01580,93835490,-0.45244977323294916,loss,-0.4207002570681667
15,8,LINC01581,93905405,-0.4623640090463035,loss,-0.4207002570681667
15,8,MCTP2,94231538,-0.4706975948444209,loss,-0.4207002570681667
15,8,LOC440311,94855474,-0.4773744333608279,loss,-0.4207002570681667
15,8,LINC00924,95296424,-0.4823293987281756,loss,-0.4207002570681667
15,8,NR2F2-AS1,96080713,-0.4855141074271746,loss,-0.4207002570681667
15,8,NR2F2,96325938,-0.4869006420948208,loss,-0.4207002570681667
15,8,MIR1469,96333261,-0.486428067052928,loss,-0.4207002570681667
15,8,SPATA8-AS1,96771997,-0.48411474646808605,loss,-0.4207002570681667
15,8,SPATA8,96780975,-0.4799799508372371,loss,-0.4207002570681667
15,8,LINC00923,97329550,-0.47405431226844447,loss,-0.4207002570681667
15,8,ARRDC4,97960703,-0.46635655619594757,loss,-0.4207002570681667
15,8,LINC02251,98003038,-0.45698762776259916,loss,-0.4207002570681667
15,8,LINC01582,98033360,-0.4460063898988285,loss,-0.4207002570681667
15,8,LINC02351,98319373,-0.43352029410194926,loss,-0.4207002570681667
15,8,IRAIN,98572365,-0.4196461772242915,loss,-0.4207002570681667
15,8,IGF1R,98648539,-0.40450951505907584,loss,-0.4207002570681667
15,8,MIR4714,98784426,-0.3882429782514801,loss,-0.4207002570681667
15,8,PGPEP1L,98968229,-0.37098580652257845,loss,-0.4207002570681667
15,8,LUNAR1,99014506,-0.35288194220720354,loss,-0.4207002570681667
15,8,SYNM,99098217,-0.33405139086698227,loss,-0.4207002570681667
15,8,TTC23,99136323,-0.3146767363415166,loss,-0.4207002570681667
16,6,TRADD,67154185,-0.3000621844805182,loss,-0.37964925095198787
16,6,FBXL8,67159932,-0.315745775007213,loss,-0.37964925095198787
16,6,HSF4,67164681,-0.3307308146486675,loss,-0.37964925095198787
16,6,NOL3,67170154,-0.3449478603473763,loss,-0.37964925095198787
16,6,EXOC3L1,67184379,-0.358294546040719,loss,-0.37964925095198787
16,6,E2F4,67192155,-0.37063537571176575,loss,-0.37964925095198787
16,6,ELMO3,67199111,-0.3818820429834189,loss,-0.37964925095198787
16,6,MIR328,67202321,-0.3918892366526718,loss,-0.37964925095198787
16,6,TMEM208,67227103,-0.400634063786248,loss,-0.37964925095198787
16,6,FHOD1,67229387,-0.4079969844448464,loss,-0.37964925095198787
16,6,SLC9A5,67237683,-0.4139391840106379,loss,-0.37964925095198787
16,6,PLEKHG4,67277510,-0.4184283164050509,loss,-0.37964925095198787
16,6,KCTD19,67289428,-0.42139331693569043,loss,-0.37964925095198787
16,6,LRRC36,67326798,-0.42283899954070686,loss,-0.37964925095198787
16,6,TPPP3,67389809,-0.422754915923187,loss,-0.37964925095198787
16,6,ZDHHC1,67394152,-0.4211316260534937,loss,-0.37964925095198787
16,6,HSD11B2,67430652,-0.41801775278710734,loss,-0.37964925095198787
16,6,ATP6V0D1,67438014,-0.413452368063166,loss,-0.37964925095198787
16,6,AGRP,67482571,-0.4074205447073883,loss,-0.37964925095198787
16,6,LOC100505942,67490771,-0.40000779574731826,loss,-0.37964925095198787
16,6,RIPOR1,67518418,-0.3912995414042806,loss,-0.37964925095198787
16,6,CTCF,67562467,-0.38126847333559516,loss,-0.37964925095198787
16,6,CARMIL2,67644988,-0.3700199100939657,loss,-0.37964925095198787
16,6,ACD,67657512,-0.3576096301099826,loss,-0.37964925095198787
16,6,PARD6A,67660946,-0.3441430856567905,loss,-0.37964925095198787
16,6,ENKD1,67662945,-0.32967816549698986,loss,-0.37964925095198787
16,6,C16orf86,67666814,-0.3143072653288769,loss,-0.37964925095198787
17,8,CCDC43,44673069,-0.30112027225702065,loss,-0.3847031473952665
17,8,DBF4B,44708608,-0.31433682612681463,loss,-0.3847031473952665
17,8,ADAM11,44758988,-0.3269725802755846,loss,-0.3847031473952665
17,8,GJC1,44798448,-0.33898866415599177,loss,-0.3847031473952665
17,8,HIGD1B,44846353,-0.3503660431854056,loss,-0.3847031473952665
17,8,EFTUD2,44849948,-0.36108300666191206,loss,-0.3847031473952665
17,8,GFAP,44903159,-0.3711197741579829,loss,-0.3847031473952665
17,8,FAM187A,44903433,-0.38045496872024664,loss,-0.3847031473952665
17,8,KIF18B,44924709,-0.3890747826909269,loss,-0.3847031473952665
17,8,MIR6783,44934618,-0.39696767210900424,loss,-0.3847031473952665
17,8,NMT1,44957992,-0.4041119262959685,loss,-0.3847031473952665
17,8,C1QL1,44959693,-0.4104855653819093,loss,-0.3847031473952665
17,8,DCAKD,45023338,-0.4160803020760659,loss,-0.3847031473952665
17,8,PLCD3,45108959,-0.42087735688826683,loss,-0.3847031473952665
17,8,MIR6784,45114367,-0.42485687752359186,loss,-0.3847031473952665
17,8,ACBD4,45132600,-0.4280030032039251,loss,-0.3847031473952665
17,8,HEXIM1,45148475,-0.4302976550547684,loss,-0.3847031473952665
17,8,HEXIM2,45160700,-0.4317254375364613,loss,-0.3847031473952665
17,8,FMNL1,45221444,-0.4322745654043711,loss,-0.3847031473952665
17,8,MAP3K14-AS1,45247905,-0.43191431077780384,loss,-0.3847031473952665
17,8,SPATA32,45254393,-0.43106959062804684,loss,-0.3847031473952665
17,8,MAP3K14,45263119,-0.4288438387342108,loss,-0.3847031473952665
17,8,ARHGAP27,45393902,-0.4257111472152916,loss,-0.3847031473952665
17,8,PLEKHM1,45435900,-0.4216971792352104,loss,-0.3847031473952665
17,8,MIR4315-1,45475363,-0.41683564063425793,loss,-0.3847031473952665
17,8,LRRC37A4P,45508109,-0.411103301999493,loss,-0.3847031473952665
17,8,MAPK8IP1P2,45600869,-0.4045511787650742,loss,-0.3847031473952665
17,8,LINC02210,45620328,-0.39718777594358123,loss,-0.3847031473952665
17,8,LINC02210-CRHR1,45620344,-0.389058219942128,loss,-0.3847031473952665
17,8,CRHR1,45784277,-0.3802171462734479,loss,-0.3847031473952665
17,8,MAPT-AS1,45799390,-0.370717432330837,loss,-0.3847031473952665
17,8,SPPL2C,45844881,-0.36061756240906684,loss,-0.3847031473952665
17,8,MAPT,45894527,-0.34998083332498386,loss,-0.3847031473952665
17,8,MAPT-IT1,45895783,-0.33888779701585336,loss,-0.3847031473952665
17,8,STH,45999250,-0.3273817805339229,loss,-0.3847031473952665
17,8,KANSL1,46029916,-0.3155623130525352,loss,-0.3847031473952665
17,8,KANSL1-AS1,46193552,-0.3034821251028959,loss,-0.3847031473952665
17,10,PRAC2,48723185,-0.30896955605992793,loss,-0.3449827345905998
17,10,MIR3185,48724408,-0.31932774100624906,loss,-0.3449827345905998
17,10,HOXB13,48724763,-0.3287951454616221,loss,-0.3449827345905998
17,10,TTLL6,48762234,-0.337321463630291,loss,-0.3449827345905998
17,10,CALCOCO2,48831018,-0.344838593249665,loss,-0.3449827345905998
17,10,UBE2Z,48908407,-0.35135888228216994,loss,-0.3449827345905998
17,10,SNF8,48929316,-0.3568260469638504,loss,-0.3449827345905998
17,10,GIP,48958554,-0.36126482979466784,loss,-0.3449827345905998
17,10,IGF2BP1,48997385,-0.3646734271251535,loss,-0.3449827345905998
17,10,B4GALNT2,49132460,-0.3670560059552609,loss,-0.3449827345905998
17,10,GNGT2,49202791,-0.36844557643734444,loss,-0.3449827345905998
17,10,ABI3,49210411,-0.3688741270610986,loss,-0.3449827345905998
17,10,PHOSPHO1,49223366,-0.3683688072313113,loss,-0.3449827345905998
17,10,FLJ40194,49224669,-0.366988644805269,loss,-0.3449827345905998
17,10,MIR6129,49288346,-0.3647744662908728,loss,-0.3449827345905998
17,10,ZNF652,49289206,-0.36178915216789376,loss,-0.3449827345905998
17,10,LINC02075,49457861,-0.3580913096566132,loss,-0.3449827345905998
17,10,NGFR,49495293,-0.3537392579863426,loss,-0.3449827345905998
17,10,MIR6165,49510817,-0.34880923028456395,loss,-0.3449827345905998
17,10,NXPH3,49575871,-0.3433711507235802,loss,-0.3449827345905998
17,10,SPOP,49598884,-0.3374924383636397,loss,-0.3449827345905998
17,10,SLC35B1,49700934,-0.331211648542754,loss,-0.3449827345905998
17,10,FAM117A,49710332,-0.324656105770426,loss,-0.3449827345905998
17,10,KAT7,49788624,-0.31785259883264577,loss,-0.3449827345905998
17,10,TAC4,49838300,-0.3108698945924074,loss,-0.3449827345905998
17,10,DLX4,49968588,-0.30378499907997275,loss,-0.3449827345905998
19,8,ZNF428,43607224,-0.3000774474609418,loss,-0.3083890443969145
19,8,CADM4,43622368,-0.3050425122760452,loss,-0.3083890443969145
19,8,PLAUR,43646095,-0.30874101930909,loss,-0.3083890443969145
19,8,IRGC,43716076,-0.3112747397347108,loss,-0.3083890443969145
19,8,SMG9,43727983,-0.3127706163155953,loss,-0.3083890443969145
19,8,KCNN4,43766533,-0.3133432840086635,loss,-0.3083890443969145
19,8,LYPD5,43785874,-0.3131241273721452,loss,-0.3083890443969145
19,8,ZNF283,43827321,-0.3122776850002028,loss,-0.3083890443969145
19,8,ZNF404,43872365,-0.31090051822945447,loss,-0.3083890443969145
19,8,LOC100505715,43891804,-0.30888717975343244,loss,-0.3083890443969145
19,8,ZNF45,43912624,-0.30672624141923277,loss,-0.3083890443969145
19,8,ZNF221,43951223,-0.30425910294973063,loss,-0.3083890443969145
19,8,ZNF155,43967862,-0.30163310333064286,loss,-0.3083890443969145
19,14,BIRC8,53289664,-0.30450004211330156,loss,-0.33523049513592723
19,14,ZNF845,53333749,-0.3107119611749061,loss,-0.33523049513592723
19,14,ZNF525,53365693,-0.3165235679119837,loss,-0.33523049513592723
19,14,ZNF765,53389793,-0.32190097672613766,loss,-0.33523049513592723
19,14,TPM3P9,53431984,-0.3268917579900428,loss,-0.33523049513592723
19,14,ZNF761,53431984,-0.3314588214047908,loss,-0.33523049513592723
19,14,ZNF813,53467733,-0.33564267771349066,loss,-0.33523049513592723
19,14,ZNF331,53519527,-0.33940093221297796,loss,-0.33523049513592723
19,14,LOC284379,53560494,-0.34277633435477,loss,-0.33523049513592723
19,14,DPRX,53600777,-0.34569400399844424,loss,-0.33523049513592723
19,14,MIR512-1,53666679,-0.34823824121434965,loss,-0.33523049513592723
19,14,MIR512-2,53669157,-0.34955680867257277,loss,-0.33523049513592723
19,14,MIR1323,53671968,-0.35103363264933246,loss,-0.33523049513592723
19,14,MIR498,53674197,-0.35206560928133174,loss,-0.33523049513592723
19,14,MIR520E,53675711,-0.35259401954382,loss,-0.33523049513592723
19,14,MIR515-1,53679003,-0.35259242093066534,loss,-0.33523049513592723
19,14,MIR519E,53679940,-0.35202966869552454,loss,-0.33523049513592723
19,14,MIR520F,53682159,-0.3508493182983568,loss,-0.33523049513592723
19,14,MIR515-2,53685009,-0.34899008997081704,loss,-0.33523049513592723
19,14,MIR519C,53686469,-0.3462052702285718,loss,-0.33523049513592723
19,14,MIR1283-1,53688481,-0.34267609522329334,loss,-0.33523049513592723
19,14,MIR520A,53690881,-0.33824881533437634,loss,-0.33523049513592723
19,14,MIR526B,53694393,-0.33294688070967177,loss,-0.33523049513592723
19,14,MIR519B,53695213,-0.32654529218175365,loss,-0.33523049513592723
19,14,MIR525,53697533,-0.3190911065760465,loss,-0.33523049513592723
19,14,MIR523,53698385,-0.31069157843895057,loss,-0.33523049513592723
19,14,MIR518F,53700015,-0.30136744511975494,loss,-0.33523049513592723
19,16,ZFP28,56538948,-0.30351712886873555,loss,-0.3801099466142086
19,16,ZNF470,56567468,-0.317524301093909,loss,-0.3801099466142086
19,16,ZNF71,56595265,-0.33098814854749975,loss,-0.3801099466142086
19,16,SMIM17,56643159,-0.34381357411006963,loss,-0.3801099466142086
19,16,ZNF835,56661980,-0.3559146664493347,loss,-0.3801099466142086
19,16,ZIM2-AS1,56669941,-0.36720590871548764,loss,-0.3801099466142086
19,16,ZIM2,56774547,-0.3776322703089169,loss,-0.3801099466142086
19,16,PEG3,56810077,-0.38713071530278825,loss,-0.3801099466142086
19,16,MIMT1,56840853,-0.39564300049894574,loss,-0.3801099466142086
19,16,USP29,57119138,-0.40313247319061885,loss,-0.3801099466142086
19,16,ZIM3,57134096,-0.4095527230127268,loss,-0.3801099466142086
19,16,DUXA,57154021,-0.41488143930866406,loss,-0.3801099466142086
19,16,ZNF264,57191500,-0.41904618333755667,loss,-0.3801099466142086
19,16,AURKC,57231009,-0.42205886107141866,loss,-0.3801099466142086
19,16,ZNF805,57240632,-0.42389789444803067,loss,-0.3801099466142086
19,16,ZNF460,57280051,-0.4245261852177278,loss,-0.3801099466142086
19,16,ZNF543,57320472,-0.42393838830718067,loss,-0.3801099466142086
19,16,ZNF304,57351271,-0.42206281548633856,loss,-0.3801099466142086
19,16,ZNF547,57363477,-0.4189149844381205,loss,-0.3801099466142086
19,16,TRAPPC2B,57363551,-0.41448347908938743,loss,-0.3801099466142086
19,16,ZNF548,57389850,-0.4087726112266434,loss,-0.3801099466142086
19,16,ZNF17,57411161,-0.4017646808994786,loss,-0.3801099466142086
19,16,ZNF749,57435325,-0.3934811327572585,loss,-0.3801099466142086
19,16,VN1R1,57454790,-0.3839479812525254,loss,-0.3801099466142086
19,16,ZNF772,57466663,-0.3731908897706305,loss,-0.3801099466142086
19,16,ZNF419,57487711,-0.3612677327121024,loss,-0.3801099466142086
19,16,ZNF773,57499915,-0.348236921352523,loss,-0.3801099466142086
19,16,ZNF549,57527325,-0.33417708609102176,loss,-0.3801099466142086
19,16,ZNF550,57535257,-0.31921876724299486,loss,-0.3801099466142086
19,16,ZNF416,57571566,-0.30337545431762347,loss,-0.3801099466142086
20,6,ZNF334,46499630,-0.3037802948428238,loss,-0.3293928924266681
20,6,OCSTAMP,46540946,-0.31087397293744073,loss,-0.3293928924266681
20,6,SLC13A3,46557823,-0.31724366504199053,loss,-0.3293928924266681
20,6,TP53RK,46684365,-0.32291473685707645,loss,-0.3293928924266681
20,6,SLC2A10,46709649,-0.327892295284354,loss,-0.3293928924266681
20,6,EYA2,46894624,-0.33219866341573695,loss,-0.3293928924266681
20,6,MIR3616,47166967,-0.33585120200276347,loss,-0.3293928924266681
20,6,ZMYND8,47209214,-0.33885262502942864,loss,-0.3293928924266681
20,6,LOC100131496,47318502,-0.34122898531985085,loss,-0.3293928924266681
20,6,LOC101927377,47352417,-0.34300455122523626,loss,-0.3293928924266681
20,6,LINC01754,47384040,-0.34413808029747534,loss,-0.3293928924266681
20,6,NCOA3,47501887,-0.3446696646605807,loss,-0.3293928924266681
20,6,SULF2,47656197,-0.3446081393221542,loss,-0.3293928924266681
20,6,LINC01522,47976739,-0.3440471111817325,loss,-0.3293928924266681
20,6,LINC01523,47978673,-0.34280738426552604,loss,-0.3293928924266681
20,6,LINC00494,48359884,-0.34100179815409204,loss,-0.3293928924266681
20,6,PREX1,48624252,-0.3386636625168449,loss,-0.3293928924266681
20,6,ARFGEF2,48921711,-0.33575362227975236,loss,-0.3293928924266681
20,6,CSE1L,49046246,-0.332308381568547,loss,-0.3293928924266681
20,6,STAU1,49113339,-0.32833801686673664,loss,-0.3293928924266681
20,6,DDX27,49219347,-0.3238532691253032,loss,-0.3293928924266681
20,6,ZNFX1,49237946,-0.31886925712526293,loss,-0.3293928924266681
20,6,ZFAS1,49277054,-0.3133984737718187,loss,-0.3293928924266681
20,6,SNORD12C,49278940,-0.30745797066761477,loss,-0.3293928924266681
20,6,SNORD12B,49280319,-0.3010664869065587,loss,-0.3293928924266681
21,2,TEKT4P2,8995098,-0.6654946854815604,loss,-0.5856269029820054
21,2,LINC01667,9781848,-0.6666056564331605,loss,-0.5856269029820054
21,2,BAGE2,10454134,-0.6674705368763292,loss,-0.5856269029820054
21,2,TPTE,10521553,-0.668109901110178,loss,-0.5856269029820054
21,2,ANKRD30BP2,13038208,-0.6685384456559221,loss,-0.5856269029820054
21,2,MIR3156-3,13406384,-0.6687684569302006,loss,-0.5856269029820054
21,2,LINC01674,13516102,-0.6688074619037673,loss,-0.5856269029820054
21,2,POTED,13609777,-0.6686587435198893,loss,-0.5856269029820054
21,2,MIR3118-1,13644775,-0.6683225139638429,loss,-0.5856269029820054
21,2,CYP4F29P,13843132,-0.6677956426922821,loss,-0.5856269029820054
21,2,ANKRD20A11P,13937938,-0.6670717275161453,loss,-0.5856269029820054
21,2,LIPI,14108813,-0.6661411139133959,loss,-0.5856269029820054
21,2,RBM11,14216130,-0.6649908673354061,loss,-0.5856269029820054
21,2,ABCC13,14274092,-0.6636047030638147,loss,-0.5856269029820054
21,2,HSPA13,14371115,-0.6619628782692522,loss,-0.5856269029820054
21,2,SAMSN1,14485228,-0.6600420513610563,loss,-0.5856269029820054
21,2,SAMSN1-AS1,14582202,-0.6578151145506244,loss,-0.5856269029820054
21,2,NRIP1,14961235,-0.6552510068436072,loss,-0.5856269029820054
21,2,USP25,15729982,-0.6523145165003671,loss,-0.5856269029820054
21,2,MIR99AHG,15928296,-0.6489660844378179,loss,-0.5856269029820054
21,2,SNORD74B,16284696,-0.645161623165656,loss,-0.5856269029820054
21,2,MIR99A,16539089,-0.640852369719919,loss,-0.5856269029820054
21,2,MIRLET7C,16539828,-0.6359847957110007,loss,-0.5856269029820054
21,2,MIR125B2,16590237,-0.6305006030209853,loss,-0.5856269029820054
21,2,LINC01549,17438752,-0.6243368397565914,loss,-0.5856269029820054
21,2,CXADR,17513043,-0.6174261775452211,loss,-0.5856269029820054
21,2,C21orf91-OT1,17763311,-0.6096973977196894,loss,-0.5856269029820054
21,2,C21orf91,17788974,-0.6010761396884318,loss,-0.5856269029820054
21,2,CHODL-AS1,17835016,-0.5914859688356313,loss,-0.5856269029820054
21,2,CHODL,17901263,-0.5808498222835909,loss,-0.5856269029820054
21,2,TMPRSS15,18269116,-0.5690918870498263,loss,-0.5856269029820054
21,2,MIR548XHG,18561265,-0.556139954501592,loss,-0.5856269029820054
21,2,MIR548X,18686090,-0.5419282753565973,loss,-0.5856269029820054
21,2,LINC01683,19893098,-0.526400908764587,loss,-0.5856269029820054
21,2,LINC00320,20651450,-0.5095155158387124,loss,-0.5856269029820054
21,2,NCAM2,20998409,-0.4912474923032773,loss,-0.5856269029820054
21,2,LINC00317,21723293,-0.4715942686848763,loss,-0.5856269029820054
21,2,LINC01425,21746928,-0.45057953453482447,loss,-0.5856269029820054
21,2,LINC01687,22008747,-0.42825707369904015,loss,-0.5856269029820054
21,2,MIR6130,23079284,-0.40471384206078703,loss,-0.5856269029820054
21,2,D21S2088E,23352929,-0.3800718911533647,loss,-0.5856269029820054
21,2,LINC01684,24209060,-0.35448875444728467,loss,-0.5856269029820054
21,2,LINC01689,24304546,-0.32815597892128967,loss,-0.5856269029820054
21,2,LINC01692,24840550,-0.3012945080868416,loss,-0.5856269029820054
21,4,MRPS6,34073224,-0.30107751404422134,loss,-0.31828695239407895
21,4,SLC5A3,34073578,-0.3046870049256757,loss,-0.31828695239407895
21,4,LINC00310,34157724,-0.3080442676453561,loss,-0.31828695239407895
21,4,KCNE2,34180729,-0.31114616191056177,loss,-0.31828695239407895
21,4,C21orf140,34400112,-0.3139929471384103,loss,-0.31828695239407895
21,4,KCNE1,34446688,-0.3165818123387026,loss,-0.31828695239407895
21,4,RCAN1,34513142,-0.31892233954714194,loss,-0.31828695239407895
21,4,CLIC6,34668994,-0.3210132125387447,loss,-0.31828695239407895
21,4,LINC00160,34723807,-0.32285640013071965,loss,-0.31828695239407895
21,4,LINC01426,34745725,-0.3244537511581318,loss,-0.31828695239407895
21,4,RUNX1,34787801,-0.3258078688197111,loss,-0.31828695239407895
21,4,MIR802,35720715,-0.32692059884911157,loss,-0.31828695239407895
21,4,PPP1R2P2,35887195,-0.3277991255890484,loss,-0.31828695239407895
21,4,LINC01436,36005131,-0.3284426024203164,loss,-0.31828695239407895
21,4,SETD4,36034541,-0.32885750186083895,loss,-0.31828695239407895
21,4,CBR1,36069941,-0.32904933922129326,loss,-0.31828695239407895
21,4,CBR3-AS1,36098090,-0.3290216778005461,loss,-0.31828695239407895
21,4,LOC105369306,36104627,-0.32879033335632646,loss,-0.31828695239407895
21,4,CBR3,36135079,-0.32835564278303303,loss,-0.31828695239407895
21,4,MORC3,36320189,-0.3277300248824412,loss,-0.31828695239407895
21,4,CHAF1B,36385392,-0.3269210847946004,loss,-0.31828695239407895
21,4,CLDN14,36460621,-0.3259456160118624,loss,-0.31828695239407895
21,4,SIM2,36699115,-0.32481384849038786,loss,-0.31828695239407895
21,4,HLCS,36748626,-0.32353916793766446,loss,-0.31828695239407895
21,4,RIPPLY3,37006150,-0.32213566331465493,loss,-0.31828695239407895
21,4,PIGP,37062846,-0.3206179890701945,loss,-0.31828695239407895
21,4,TTC3,37073226,-0.3190011689242336,loss,-0.31828695239407895
21,4,TTC3-AS1,37187666,-0.31730062449681123,loss,-0.31828695239407895
21,4,DSCR9,37208196,-0.3155317682941803,loss,-0.31828695239407895
21,4,DYRK1A,37365573,-0.31371010700140967,loss,-0.31828695239407895
21,4,KCNJ6,37607373,-0.31185073195512075,loss,-0.31828695239407895
21,4,DSCR4,37951425,-0.30996605873531463,loss,-0.31828695239407895
21,4,DSCR8,38121441,-0.3080748335704326,loss,-0.31828695239407895
21,4,KCNJ15,38155549,-0.3061832277673377,loss,-0.31828695239407895
21,4,DSCR10,38206156,-0.3043134295698055,loss,-0.31828695239407895
21,4,LINC01423,38323635,-0.3024757851414995,loss,-0.31828695239407895
21,4,ERG,38380027,-0.3006860065450806,loss,-0.31828695239407895
22,8,LINC01589,45604413,-0.30326973726793616,loss,-0.5086108095764764
22,8,ATXN10,45671798,-0.3227070526627234,loss,-0.5086108095764764
22,8,MIR4762,45760524,-0.3413473533805032,loss,-0.5086108095764764
22,8,WNT7B,45920366,-0.35914655499148557,loss,-0.5086108095764764
22,8,LOC730668,46006616,-0.37607940617432106,loss,-0.5086108095764764
22,8,LINC00899,46039907,-0.39212557317921537,loss,-0.5086108095764764
22,8,MIRLET7BHG,46044913,-0.40726884188315887,loss,-0.5086108095764764
22,8,PRR34,46049478,-0.42159542873859146,loss,-0.5086108095764764
22,8,MIR3619,46091044,-0.4349467912768145,loss,-0.5086108095764764
22,8,MIRLET7A3,46112749,-0.4473170376449985,loss,-0.5086108095764764
22,8,MIR4763,46113566,-0.4587816294630372,loss,-0.5086108095764764
22,8,MIRLET7B,46113686,-0.46937127225560077,loss,-0.5086108095764764
22,8,PPARA,46150521,-0.47907645295837564,loss,-0.5086108095764764
22,8,CDPF1,46244011,-0.4879278201602942,loss,-0.5086108095764764
22,8,PKDREJ,46255663,-0.49595112844234834,loss,-0.5086108095764764
22,8,TTC38,46267961,-0.5031749704577994,loss,-0.5086108095764764
22,8,GTSE1,46296870,-0.5096345833587979,loss,-0.5086108095764764
22,8,TRMU,46330875,-0.5153591636057203,loss,-0.5086108095764764
22,8,CELSR1,46360834,-0.5203986338826252,loss,-0.5086108095764764
22,8,GRAMD4,46576012,-0.5248184967886712,loss,-0.5086108095764764
22,8,CERK,46684410,-0.5286016141082022,loss,-0.5086108095764764
22,8,TBC1D22A,46762617,-0.5317570114730635,loss,-0.5086108095764764
22,8,TBC1D22A-AS1,46914092,-0.5343761966096154,loss,-0.5086108095764764
22,8,LOC339685,47329227,-0.536496461453255,loss,-0.5086108095764764
22,8,LINC01644,47402297,-0.538155966415976,loss,-0.5086108095764764
22,8,LINC00898,47612231,-0.5393867557100648,loss,-0.5086108095764764
22,8,MIR3201,48274364,-0.5402407425980886,loss,-0.5086108095764764
22,8,LOC284933,48538900,-0.5407187472720517,loss,-0.5086108095764764
22,8,MIR4535,48780295,-0.5408629094064225,loss,-0.5086108095764764
22,8,LINC01310,48866770,-0.5407293637069791,loss,-0.5086108095764764
22,8,MIR3667,49543393,-0.5403157809878785,loss,-0.5086108095764764
22,8,BRD1,49773278,-0.5396935055335838,loss,-0.5086108095764764
22,8,ZBED4,49853844,-0.5388265672939494,loss,-0.5086108095764764
22,8,ALG12,49900229,-0.537818371737337,loss,-0.5086108095764764
22,8,CRELD2,49918167,-0.5366362025923544,loss,-0.5086108095764764
22,8,PIM3,49960768,-0.5352988433113745,loss,-0.5086108095764764
22,8,MIR6821,49962866,-0.533862072061575,loss,-0.5086108095764764
22,8,IL17REL,49991811,-0.5323545029762596,loss,-0.5086108095764764
22,8,TTLL8,50018575,-0.5308458803974194,loss,-0.5086108095764764
22,8,MLC1,50059391,-0.5292484879382039,loss,-0.5086108095764764
22,8,MOV10L1,50090006,-0.527644984424491,loss,-0.5086108095764764
22,8,PANX2,50170731,-0.526070972112223,loss,-0.5086108095764764
22,8,TRABD,50185913,-0.524552247276509,loss,-0.5086108095764764
22,8,SELENOO,50201011,-0.5231152167379579,loss,-0.5086108095764764
22,8,TUBGCP6,50217689,-0.5217872569296872,loss,-0.5086108095764764
22,8,HDAC10,50245183,-0.5205951141510956,loss,-0.5086108095764764
22,8,MAPK12,50245450,-0.5195673401306847,loss,-0.5086108095764764
22,8,MAPK11,50263713,-0.5187298444507636,loss,-0.5086108095764764
22,8,PLXNB2,50274979,-0.5181287899277491,loss,-0.5086108095764764
22,8,DENND6B,50309030,-0.5177655646219916,loss,-0.5086108095764764
22,8,PPP6R2,50343304,-0.517713392131753,loss,-0.5086108095764764
22,8,SBF1,50443219,-0.5179307333060036,loss,-0.5086108095764764
22,8,ADM2,50481543,-0.518483070336941,loss,-0.5086108095764764
22,8,MIOX,50486784,-0.5194062221575895,loss,-0.5086108095764764
22,8,LMF2,50502949,-0.5207219430738298,loss,-0.5086108095764764
22,8,NCAPH2,50508224,-0.5224572601689143,loss,-0.5086108095764764
22,8,SCO2,50523568,-0.524632393825367,loss,-0.5086108095764764
22,8,TYMP,50525752,-0.52727207991856,loss,-0.5086108095764764
22,8,KLHDC7B,50545899,-0.5303945666198109,loss,-0.5086108095764764
22,8,SYCE3,50551112,-0.5340179352858359,loss,-0.5086108095764764
22,8,CPT1B,50568861,-0.538153919677543,loss,-0.5086108095764764
22,8,CHKB-CPT1B,50568869,-0.5428194516310572,loss,-0.5086108095764764
22,8,CHKB,50578959,-0.5480187930334877,loss,-0.5086108095764764
22,8,MAPK8IP2,50600793,-0.553755612311345,loss,-0.5086108095764764
22,8,ARSA,50622754,-0.56002607240457,loss,-0.5086108095764764
22,8,SHANK3,50674408,-0.5668341553500711,loss,-0.5086108095764764
22,8,LOC105373100,50735813,-0.5741657067899427,loss,-0.5086108095764764
22,8,ACR,50738196,-0.5820061786187132,loss,-0.5086108095764764
22,8,RABL2B,50767501,-0.5903379403133944,loss,-0.5086108095764764
22,8,RPL23AP82,50798655,-0.5991280004787984,loss,-0.5086108095764764
X,4,SPANXN4,143025928,-0.31388884072039575,loss,-0.4100150887159537
X,4,SPANXN3,143508735,-0.33008897718690383,loss,-0.4100150887159537
X,4,SLITRK4,143622790,-0.3462231005333068,loss,-0.4100150887159537
X,4,SPANXN2,143711955,-0.36211141532874547,loss,-0.4100150887159537
X,4,UBE2NL,143884071,-0.37758783323051137,loss,-0.4100150887159537
X,4,SPANXN1,145247503,-0.3924542765068651,loss,-0.4100150887159537
X,4,SLITRK2,145817829,-0.40652689507367074,loss,-0.4100150887159537
X,4,MIR892C,145992750,-0.41961178968179824,loss,-0.4100150887159537
X,4,MIR890,145994275,-0.43157143993841396,loss,-0.4100150887159537
X,4,MIR888,145994784,-0.44223790718514083,loss,-0.4100150887159537
